timestamp,value_normalized
2011-01-05 07:30:00+00:00,
2011-01-05 07:45:00+00:00,
2011-01-05 08:00:00+00:00,
2011-01-05 08:15:00+00:00,
2011-01-05 08:30:00+00:00,
2011-01-05 08:45:00+00:00,
2011-01-05 09:00:00+00:00,
2011-01-05 09:15:00+00:00,
2011-01-05 09:30:00+00:00,
2011-01-05 09:45:00+00:00,
2011-01-05 10:00:00+00:00,
2011-01-05 10:15:00+00:00,
2011-01-05 10:30:00+00:00,
2011-01-05 10:45:00+00:00,
2011-01-05 11:00:00+00:00,
2011-01-05 11:15:00+00:00,
2011-01-05 11:30:00+00:00,
2011-01-05 11:45:00+00:00,
2011-01-05 12:00:00+00:00,
2011-01-05 12:15:00+00:00,0.0
2011-01-05 12:30:00+00:00,0.25192255
2011-01-05 12:45:00+00:00,0.372177563
2011-01-05 13:00:00+00:00,0.375699298
2011-01-05 13:15:00+00:00,0.268273428
2011-01-05 13:30:00+00:00,0.283538641
2011-01-05 13:45:00+00:00,0.303967304
2011-01-05 14:00:00+00:00,0.313274736
2011-01-05 14:15:00+00:00,0.338668232
2011-01-05 14:30:00+00:00,0.238868334
2011-01-05 14:45:00+00:00,0.120043188
2011-01-05 15:00:00+00:00,0.168208746
2011-01-05 15:15:00+00:00,0.164078
2011-01-05 15:30:00+00:00,0.099892561
2011-01-05 15:45:00+00:00,0.049132047
2011-01-05 16:00:00+00:00,0.026439423
2011-01-05 16:15:00+00:00,0.016033121
2011-01-05 16:30:00+00:00,0.006103442
2011-01-05 16:45:00+00:00,0.0
2011-01-05 17:00:00+00:00,0.0
2011-01-05 17:15:00+00:00,
2011-01-05 17:30:00+00:00,
2011-01-05 17:45:00+00:00,
2011-01-05 18:00:00+00:00,
2011-01-05 18:15:00+00:00,
2011-01-05 18:30:00+00:00,
2011-01-05 18:45:00+00:00,
2011-01-05 19:00:00+00:00,
2011-01-05 19:15:00+00:00,
2011-01-05 19:30:00+00:00,
2011-01-05 19:45:00+00:00,
2011-01-05 20:00:00+00:00,
2011-01-05 20:15:00+00:00,
2011-01-05 20:30:00+00:00,
2011-01-05 20:45:00+00:00,
2011-01-05 21:00:00+00:00,
2011-01-05 21:15:00+00:00,
2011-01-05 21:30:00+00:00,
2011-01-05 21:45:00+00:00,
2011-01-05 22:00:00+00:00,
2011-01-05 22:15:00+00:00,
2011-01-05 22:30:00+00:00,
2011-01-05 22:45:00+00:00,
2011-01-05 23:00:00+00:00,
2011-01-05 23:15:00+00:00,
2011-01-05 23:30:00+00:00,
2011-01-05 23:45:00+00:00,
2011-01-06 00:00:00+00:00,
2011-01-06 00:15:00+00:00,
2011-01-06 00:30:00+00:00,
2011-01-06 00:45:00+00:00,
2011-01-06 01:00:00+00:00,
2011-01-06 01:15:00+00:00,
2011-01-06 01:30:00+00:00,
2011-01-06 01:45:00+00:00,
2011-01-06 02:00:00+00:00,
2011-01-06 02:15:00+00:00,
2011-01-06 02:30:00+00:00,
2011-01-06 02:45:00+00:00,
2011-01-06 03:00:00+00:00,
2011-01-06 03:15:00+00:00,
2011-01-06 03:30:00+00:00,
2011-01-06 03:45:00+00:00,
2011-01-06 04:00:00+00:00,
2011-01-06 04:15:00+00:00,
2011-01-06 04:30:00+00:00,
2011-01-06 04:45:00+00:00,
2011-01-06 05:00:00+00:00,
2011-01-06 05:15:00+00:00,
2011-01-06 05:30:00+00:00,
2011-01-06 05:45:00+00:00,
2011-01-06 06:00:00+00:00,
2011-01-06 06:15:00+00:00,
2011-01-06 06:30:00+00:00,
2011-01-06 06:45:00+00:00,
2011-01-06 07:00:00+00:00,
2011-01-06 07:15:00+00:00,
2011-01-06 07:30:00+00:00,
2011-01-06 07:45:00+00:00,
2011-01-06 08:00:00+00:00,
2011-01-06 08:15:00+00:00,0.00936445
2011-01-06 08:30:00+00:00,0.053554065
2011-01-06 08:45:00+00:00,0.080006726
2011-01-06 09:00:00+00:00,0.111450706
2011-01-06 09:15:00+00:00,0.10698897
2011-01-06 09:30:00+00:00,0.153301002
2011-01-06 09:45:00+00:00,0.282889916
2011-01-06 10:00:00+00:00,0.417615779
2011-01-06 10:15:00+00:00,0.517031741
2011-01-06 10:30:00+00:00,0.589068219
2011-01-06 10:45:00+00:00,0.6019768
2011-01-06 11:00:00+00:00,0.624444323
2011-01-06 11:15:00+00:00,0.645495253
2011-01-06 11:30:00+00:00,0.638915203
2011-01-06 11:45:00+00:00,0.647693038
2011-01-06 12:00:00+00:00,0.635261081
2011-01-06 12:15:00+00:00,0.649996723
2011-01-06 12:30:00+00:00,0.648024036
2011-01-06 12:45:00+00:00,0.635989272
2011-01-06 13:00:00+00:00,0.629382712
2011-01-06 13:15:00+00:00,0.600136491
2011-01-06 13:30:00+00:00,0.580224164
2011-01-06 13:45:00+00:00,0.551520826
2011-01-06 14:00:00+00:00,0.525054877
2011-01-06 14:15:00+00:00,0.480967113
2011-01-06 14:30:00+00:00,0.418847049
2011-01-06 14:45:00+00:00,0.338191597
2011-01-06 15:00:00+00:00,0.277699985
2011-01-06 15:15:00+00:00,
2011-01-06 15:30:00+00:00,
2011-01-06 15:45:00+00:00,
2011-01-06 16:00:00+00:00,
2011-01-06 16:15:00+00:00,
2011-01-06 16:30:00+00:00,
2011-01-06 16:45:00+00:00,
2011-01-06 17:00:00+00:00,
2011-01-06 17:15:00+00:00,
2011-01-06 17:30:00+00:00,
2011-01-06 17:45:00+00:00,
2011-01-06 18:00:00+00:00,
2011-01-06 18:15:00+00:00,
2011-01-06 18:30:00+00:00,
2011-01-06 18:45:00+00:00,
2011-01-06 19:00:00+00:00,
2011-01-06 19:15:00+00:00,
2011-01-06 19:30:00+00:00,
2011-01-06 19:45:00+00:00,
2011-01-06 20:00:00+00:00,
2011-01-06 20:15:00+00:00,
2011-01-06 20:30:00+00:00,
2011-01-06 20:45:00+00:00,
2011-01-06 21:00:00+00:00,
2011-01-06 21:15:00+00:00,
2011-01-06 21:30:00+00:00,
2011-01-06 21:45:00+00:00,
2011-01-06 22:00:00+00:00,
2011-01-06 22:15:00+00:00,
2011-01-06 22:30:00+00:00,
2011-01-06 22:45:00+00:00,
2011-01-06 23:00:00+00:00,
2011-01-06 23:15:00+00:00,
2011-01-06 23:30:00+00:00,
2011-01-06 23:45:00+00:00,
2011-01-07 00:00:00+00:00,
2011-01-07 00:15:00+00:00,
2011-01-07 00:30:00+00:00,
2011-01-07 00:45:00+00:00,
2011-01-07 01:00:00+00:00,
2011-01-07 01:15:00+00:00,
2011-01-07 01:30:00+00:00,
2011-01-07 01:45:00+00:00,
2011-01-07 02:00:00+00:00,
2011-01-07 02:15:00+00:00,
2011-01-07 02:30:00+00:00,
2011-01-07 02:45:00+00:00,
2011-01-07 03:00:00+00:00,
2011-01-07 03:15:00+00:00,
2011-01-07 03:30:00+00:00,
2011-01-07 03:45:00+00:00,
2011-01-07 04:00:00+00:00,
2011-01-07 04:15:00+00:00,
2011-01-07 04:30:00+00:00,
2011-01-07 04:45:00+00:00,
2011-01-07 05:00:00+00:00,
2011-01-07 05:15:00+00:00,
2011-01-07 05:30:00+00:00,
2011-01-07 05:45:00+00:00,
2011-01-07 06:00:00+00:00,
2011-01-07 06:15:00+00:00,
2011-01-07 06:30:00+00:00,
2011-01-07 06:45:00+00:00,
2011-01-07 07:00:00+00:00,
2011-01-07 07:15:00+00:00,
2011-01-07 07:30:00+00:00,
2011-01-07 07:45:00+00:00,
2011-01-07 08:00:00+00:00,
2011-01-07 08:15:00+00:00,
2011-01-07 08:30:00+00:00,
2011-01-07 08:45:00+00:00,
2011-01-07 09:00:00+00:00,0.0
2011-01-07 09:15:00+00:00,0.019409212
2011-01-07 09:30:00+00:00,0.024400529
2011-01-07 09:45:00+00:00,0.096066324
2011-01-07 10:00:00+00:00,0.161469791
2011-01-07 10:15:00+00:00,0.209688327
2011-01-07 10:30:00+00:00,0.319868027
2011-01-07 10:45:00+00:00,0.429372514
2011-01-07 11:00:00+00:00,0.338747657
2011-01-07 11:15:00+00:00,0.35865997
2011-01-07 11:30:00+00:00,0.422368784
2011-01-07 11:45:00+00:00,0.657199048
2011-01-07 12:00:00+00:00,0.61967809
2011-01-07 12:15:00+00:00,0.660561901
2011-01-07 12:30:00+00:00,0.448900884
2011-01-07 12:45:00+00:00,0.53135693
2011-01-07 13:00:00+00:00,0.567117039
2011-01-07 13:15:00+00:00,0.507049078
2011-01-07 13:30:00+00:00,0.51675368
2011-01-07 13:45:00+00:00,0.39187804
2011-01-07 14:00:00+00:00,0.259482346
2011-01-07 14:15:00+00:00,0.228978375
2011-01-07 14:30:00+00:00,0.203161212
2011-01-07 14:45:00+00:00,
2011-01-07 15:00:00+00:00,
2011-01-07 15:15:00+00:00,
2011-01-07 15:30:00+00:00,
2011-01-07 15:45:00+00:00,
2011-01-07 16:00:00+00:00,
2011-01-07 16:15:00+00:00,
2011-01-07 16:30:00+00:00,
2011-01-07 16:45:00+00:00,
2011-01-07 17:00:00+00:00,
2011-01-07 17:15:00+00:00,
2011-01-07 17:30:00+00:00,
2011-01-07 17:45:00+00:00,
2011-01-07 18:00:00+00:00,
2011-01-07 18:15:00+00:00,
2011-01-07 18:30:00+00:00,
2011-01-07 18:45:00+00:00,
2011-01-07 19:00:00+00:00,
2011-01-07 19:15:00+00:00,
2011-01-07 19:30:00+00:00,
2011-01-07 19:45:00+00:00,
2011-01-07 20:00:00+00:00,
2011-01-07 20:15:00+00:00,
2011-01-07 20:30:00+00:00,
2011-01-07 20:45:00+00:00,
2011-01-07 21:00:00+00:00,
2011-01-07 21:15:00+00:00,
2011-01-07 21:30:00+00:00,
2011-01-07 21:45:00+00:00,
2011-01-07 22:00:00+00:00,
2011-01-07 22:15:00+00:00,
2011-01-07 22:30:00+00:00,
2011-01-07 22:45:00+00:00,
2011-01-07 23:00:00+00:00,
2011-01-07 23:15:00+00:00,
2011-01-07 23:30:00+00:00,
2011-01-07 23:45:00+00:00,
2011-01-08 00:00:00+00:00,
2011-01-08 00:15:00+00:00,
2011-01-08 00:30:00+00:00,
2011-01-08 00:45:00+00:00,
2011-01-08 01:00:00+00:00,
2011-01-08 01:15:00+00:00,
2011-01-08 01:30:00+00:00,
2011-01-08 01:45:00+00:00,
2011-01-08 02:00:00+00:00,
2011-01-08 02:15:00+00:00,
2011-01-08 02:30:00+00:00,
2011-01-08 02:45:00+00:00,
2011-01-08 03:00:00+00:00,
2011-01-08 03:15:00+00:00,
2011-01-08 03:30:00+00:00,
2011-01-08 03:45:00+00:00,
2011-01-08 04:00:00+00:00,
2011-01-08 04:15:00+00:00,
2011-01-08 04:30:00+00:00,
2011-01-08 04:45:00+00:00,
2011-01-08 05:00:00+00:00,
2011-01-08 05:15:00+00:00,
2011-01-08 05:30:00+00:00,
2011-01-08 05:45:00+00:00,
2011-01-08 06:00:00+00:00,
2011-01-08 06:15:00+00:00,
2011-01-08 06:30:00+00:00,
2011-01-08 06:45:00+00:00,
2011-01-08 07:00:00+00:00,
2011-01-08 07:15:00+00:00,
2011-01-08 07:30:00+00:00,
2011-01-08 07:45:00+00:00,
2011-01-08 08:00:00+00:00,
2011-01-08 08:15:00+00:00,
2011-01-08 08:30:00+00:00,
2011-01-08 08:45:00+00:00,
2011-01-08 09:00:00+00:00,
2011-01-08 09:15:00+00:00,
2011-01-08 09:30:00+00:00,
2011-01-08 09:45:00+00:00,
2011-01-08 10:00:00+00:00,
2011-01-08 10:15:00+00:00,
2011-01-08 10:30:00+00:00,
2011-01-08 10:45:00+00:00,
2011-01-08 11:00:00+00:00,
2011-01-08 11:15:00+00:00,
2011-01-08 11:30:00+00:00,
2011-01-08 11:45:00+00:00,
2011-01-08 12:00:00+00:00,
2011-01-08 12:15:00+00:00,
2011-01-08 12:30:00+00:00,
2011-01-08 12:45:00+00:00,
2011-01-08 13:00:00+00:00,
2011-01-08 13:15:00+00:00,
2011-01-08 13:30:00+00:00,
2011-01-08 13:45:00+00:00,
2011-01-08 14:00:00+00:00,
2011-01-08 14:15:00+00:00,
2011-01-08 14:30:00+00:00,
2011-01-08 14:45:00+00:00,
2011-01-08 15:00:00+00:00,
2011-01-08 15:15:00+00:00,
2011-01-08 15:30:00+00:00,
2011-01-08 15:45:00+00:00,
2011-01-08 16:00:00+00:00,
2011-01-08 16:15:00+00:00,
2011-01-08 16:30:00+00:00,
2011-01-08 16:45:00+00:00,
2011-01-08 17:00:00+00:00,
2011-01-08 17:15:00+00:00,
2011-01-08 17:30:00+00:00,
2011-01-08 17:45:00+00:00,
2011-01-08 18:00:00+00:00,
2011-01-08 18:15:00+00:00,
2011-01-08 18:30:00+00:00,
2011-01-08 18:45:00+00:00,
2011-01-08 19:00:00+00:00,
2011-01-08 19:15:00+00:00,
2011-01-08 19:30:00+00:00,
2011-01-08 19:45:00+00:00,
2011-01-08 20:00:00+00:00,
2011-01-08 20:15:00+00:00,
2011-01-08 20:30:00+00:00,
2011-01-08 20:45:00+00:00,
2011-01-08 21:00:00+00:00,
2011-01-08 21:15:00+00:00,
2011-01-08 21:30:00+00:00,
2011-01-08 21:45:00+00:00,
2011-01-08 22:00:00+00:00,
2011-01-08 22:15:00+00:00,
2011-01-08 22:30:00+00:00,
2011-01-08 22:45:00+00:00,
2011-01-08 23:00:00+00:00,
2011-01-08 23:15:00+00:00,
2011-01-08 23:30:00+00:00,
2011-01-08 23:45:00+00:00,
2011-01-09 00:00:00+00:00,
2011-01-09 00:15:00+00:00,
2011-01-09 00:30:00+00:00,
2011-01-09 00:45:00+00:00,
2011-01-09 01:00:00+00:00,
2011-01-09 01:15:00+00:00,
2011-01-09 01:30:00+00:00,
2011-01-09 01:45:00+00:00,
2011-01-09 02:00:00+00:00,
2011-01-09 02:15:00+00:00,
2011-01-09 02:30:00+00:00,
2011-01-09 02:45:00+00:00,
2011-01-09 03:00:00+00:00,
2011-01-09 03:15:00+00:00,
2011-01-09 03:30:00+00:00,
2011-01-09 03:45:00+00:00,
2011-01-09 04:00:00+00:00,
2011-01-09 04:15:00+00:00,
2011-01-09 04:30:00+00:00,
2011-01-09 04:45:00+00:00,
2011-01-09 05:00:00+00:00,
2011-01-09 05:15:00+00:00,
2011-01-09 05:30:00+00:00,
2011-01-09 05:45:00+00:00,
2011-01-09 06:00:00+00:00,
2011-01-09 06:15:00+00:00,
2011-01-09 06:30:00+00:00,
2011-01-09 06:45:00+00:00,
2011-01-09 07:00:00+00:00,
2011-01-09 07:15:00+00:00,
2011-01-09 07:30:00+00:00,
2011-01-09 07:45:00+00:00,
2011-01-09 08:00:00+00:00,
2011-01-09 08:15:00+00:00,
2011-01-09 08:30:00+00:00,
2011-01-09 08:45:00+00:00,
2011-01-09 09:00:00+00:00,
2011-01-09 09:15:00+00:00,
2011-01-09 09:30:00+00:00,
2011-01-09 09:45:00+00:00,
2011-01-09 10:00:00+00:00,
2011-01-09 10:15:00+00:00,
2011-01-09 10:30:00+00:00,
2011-01-09 10:45:00+00:00,
2011-01-09 11:00:00+00:00,
2011-01-09 11:15:00+00:00,
2011-01-09 11:30:00+00:00,
2011-01-09 11:45:00+00:00,
2011-01-09 12:00:00+00:00,
2011-01-09 12:15:00+00:00,
2011-01-09 12:30:00+00:00,
2011-01-09 12:45:00+00:00,
2011-01-09 13:00:00+00:00,
2011-01-09 13:15:00+00:00,
2011-01-09 13:30:00+00:00,
2011-01-09 13:45:00+00:00,
2011-01-09 14:00:00+00:00,
2011-01-09 14:15:00+00:00,
2011-01-09 14:30:00+00:00,
2011-01-09 14:45:00+00:00,
2011-01-09 15:00:00+00:00,
2011-01-09 15:15:00+00:00,
2011-01-09 15:30:00+00:00,
2011-01-09 15:45:00+00:00,
2011-01-09 16:00:00+00:00,
2011-01-09 16:15:00+00:00,
2011-01-09 16:30:00+00:00,
2011-01-09 16:45:00+00:00,
2011-01-09 17:00:00+00:00,
2011-01-09 17:15:00+00:00,
2011-01-09 17:30:00+00:00,
2011-01-09 17:45:00+00:00,
2011-01-09 18:00:00+00:00,
2011-01-09 18:15:00+00:00,
2011-01-09 18:30:00+00:00,
2011-01-09 18:45:00+00:00,
2011-01-09 19:00:00+00:00,
2011-01-09 19:15:00+00:00,
2011-01-09 19:30:00+00:00,
2011-01-09 19:45:00+00:00,
2011-01-09 20:00:00+00:00,
2011-01-09 20:15:00+00:00,
2011-01-09 20:30:00+00:00,
2011-01-09 20:45:00+00:00,
2011-01-09 21:00:00+00:00,
2011-01-09 21:15:00+00:00,
2011-01-09 21:30:00+00:00,
2011-01-09 21:45:00+00:00,
2011-01-09 22:00:00+00:00,
2011-01-09 22:15:00+00:00,
2011-01-09 22:30:00+00:00,
2011-01-09 22:45:00+00:00,
2011-01-09 23:00:00+00:00,
2011-01-09 23:15:00+00:00,
2011-01-09 23:30:00+00:00,
2011-01-09 23:45:00+00:00,
2011-01-10 00:00:00+00:00,
2011-01-10 00:15:00+00:00,
2011-01-10 00:30:00+00:00,
2011-01-10 00:45:00+00:00,
2011-01-10 01:00:00+00:00,
2011-01-10 01:15:00+00:00,
2011-01-10 01:30:00+00:00,
2011-01-10 01:45:00+00:00,
2011-01-10 02:00:00+00:00,
2011-01-10 02:15:00+00:00,
2011-01-10 02:30:00+00:00,
2011-01-10 02:45:00+00:00,
2011-01-10 03:00:00+00:00,
2011-01-10 03:15:00+00:00,
2011-01-10 03:30:00+00:00,
2011-01-10 03:45:00+00:00,
2011-01-10 04:00:00+00:00,
2011-01-10 04:15:00+00:00,
2011-01-10 04:30:00+00:00,
2011-01-10 04:45:00+00:00,
2011-01-10 05:00:00+00:00,
2011-01-10 05:15:00+00:00,
2011-01-10 05:30:00+00:00,
2011-01-10 05:45:00+00:00,
2011-01-10 06:00:00+00:00,
2011-01-10 06:15:00+00:00,
2011-01-10 06:30:00+00:00,
2011-01-10 06:45:00+00:00,
2011-01-10 07:00:00+00:00,
2011-01-10 07:15:00+00:00,
2011-01-10 07:30:00+00:00,
2011-01-10 07:45:00+00:00,
2011-01-10 08:00:00+00:00,0.0
2011-01-10 08:15:00+00:00,0.049529234
2011-01-10 08:30:00+00:00,0.066383207
2011-01-10 08:45:00+00:00,0.087990188
2011-01-10 09:00:00+00:00,0.097191688
2011-01-10 09:15:00+00:00,0.127907499
2011-01-10 09:30:00+00:00,0.1239621
2011-01-10 09:45:00+00:00,0.119341492
2011-01-10 10:00:00+00:00,0.150375044
2011-01-10 10:15:00+00:00,0.148958416
2011-01-10 10:30:00+00:00,0.226555534
2011-01-10 10:45:00+00:00,0.280970169
2011-01-10 11:00:00+00:00,0.313168797
2011-01-10 11:15:00+00:00,0.305516333
2011-01-10 11:30:00+00:00,0.32628922
2011-01-10 11:45:00+00:00,0.34870382
2011-01-10 12:00:00+00:00,0.502044521
2011-01-10 12:15:00+00:00,0.597117891
2011-01-10 12:30:00+00:00,0.688709231
2011-01-10 12:45:00+00:00,0.641205626
2011-01-10 13:00:00+00:00,0.39690909
2011-01-10 13:15:00+00:00,0.283578368
2011-01-10 13:30:00+00:00,0.43560835
2011-01-10 13:45:00+00:00,0.436627802
2011-01-10 14:00:00+00:00,0.350173392
2011-01-10 14:15:00+00:00,0.281155525
2011-01-10 14:30:00+00:00,0.29454074
2011-01-10 14:45:00+00:00,0.252041701
2011-01-10 15:00:00+00:00,0.199017226
2011-01-10 15:15:00+00:00,
2011-01-10 15:30:00+00:00,
2011-01-10 15:45:00+00:00,
2011-01-10 16:00:00+00:00,
2011-01-10 16:15:00+00:00,
2011-01-10 16:30:00+00:00,
2011-01-10 16:45:00+00:00,
2011-01-10 17:00:00+00:00,
2011-01-10 17:15:00+00:00,
2011-01-10 17:30:00+00:00,
2011-01-10 17:45:00+00:00,
2011-01-10 18:00:00+00:00,
2011-01-10 18:15:00+00:00,
2011-01-10 18:30:00+00:00,
2011-01-10 18:45:00+00:00,
2011-01-10 19:00:00+00:00,
2011-01-10 19:15:00+00:00,
2011-01-10 19:30:00+00:00,
2011-01-10 19:45:00+00:00,
2011-01-10 20:00:00+00:00,
2011-01-10 20:15:00+00:00,
2011-01-10 20:30:00+00:00,
2011-01-10 20:45:00+00:00,
2011-01-10 21:00:00+00:00,
2011-01-10 21:15:00+00:00,
2011-01-10 21:30:00+00:00,
2011-01-10 21:45:00+00:00,
2011-01-10 22:00:00+00:00,
2011-01-10 22:15:00+00:00,
2011-01-10 22:30:00+00:00,
2011-01-10 22:45:00+00:00,
2011-01-10 23:00:00+00:00,
2011-01-10 23:15:00+00:00,
2011-01-10 23:30:00+00:00,
2011-01-10 23:45:00+00:00,
2011-01-11 00:00:00+00:00,
2011-01-11 00:15:00+00:00,
2011-01-11 00:30:00+00:00,
2011-01-11 00:45:00+00:00,
2011-01-11 01:00:00+00:00,
2011-01-11 01:15:00+00:00,
2011-01-11 01:30:00+00:00,
2011-01-11 01:45:00+00:00,
2011-01-11 02:00:00+00:00,
2011-01-11 02:15:00+00:00,
2011-01-11 02:30:00+00:00,
2011-01-11 02:45:00+00:00,
2011-01-11 03:00:00+00:00,
2011-01-11 03:15:00+00:00,
2011-01-11 03:30:00+00:00,
2011-01-11 03:45:00+00:00,
2011-01-11 04:00:00+00:00,
2011-01-11 04:15:00+00:00,
2011-01-11 04:30:00+00:00,
2011-01-11 04:45:00+00:00,
2011-01-11 05:00:00+00:00,
2011-01-11 05:15:00+00:00,
2011-01-11 05:30:00+00:00,
2011-01-11 05:45:00+00:00,
2011-01-11 06:00:00+00:00,
2011-01-11 06:15:00+00:00,
2011-01-11 06:30:00+00:00,
2011-01-11 06:45:00+00:00,
2011-01-11 07:00:00+00:00,
2011-01-11 07:15:00+00:00,
2011-01-11 07:30:00+00:00,
2011-01-11 07:45:00+00:00,
2011-01-11 08:00:00+00:00,
2011-01-11 08:15:00+00:00,0.00679801
2011-01-11 08:30:00+00:00,0.041082388
2011-01-11 08:45:00+00:00,0.055526759
2011-01-11 09:00:00+00:00,0.055897469
2011-01-11 09:15:00+00:00,0.083038581
2011-01-11 09:30:00+00:00,0.084759732
2011-01-11 09:45:00+00:00,0.103692317
2011-01-11 10:00:00+00:00,0.129575677
2011-01-11 10:15:00+00:00,0.156465253
2011-01-11 10:30:00+00:00,0.151672535
2011-01-11 10:45:00+00:00,0.155247199
2011-01-11 11:00:00+00:00,0.170221154
2011-01-11 11:15:00+00:00,0.193721405
2011-01-11 11:30:00+00:00,0.147290219
2011-01-11 11:45:00+00:00,0.145423451
2011-01-11 12:00:00+00:00,0.140855799
2011-01-11 12:15:00+00:00,0.129085814
2011-01-11 12:30:00+00:00,0.139399453
2011-01-11 12:45:00+00:00,0.150269122
2011-01-11 13:00:00+00:00,0.144880615
2011-01-11 13:15:00+00:00,0.160966714
2011-01-11 13:30:00+00:00,0.15707426
2011-01-11 13:45:00+00:00,0.144430483
2011-01-11 14:00:00+00:00,0.121075875
2011-01-11 14:15:00+00:00,0.106922773
2011-01-11 14:30:00+00:00,0.100594252
2011-01-11 14:45:00+00:00,0.094861523
2011-01-11 15:00:00+00:00,0.095126315
2011-01-11 15:15:00+00:00,0.073479617
2011-01-11 15:30:00+00:00,0.036077829
2011-01-11 15:45:00+00:00,0.021050917
2011-01-11 16:00:00+00:00,
2011-01-11 16:15:00+00:00,
2011-01-11 16:30:00+00:00,
2011-01-11 16:45:00+00:00,
2011-01-11 17:00:00+00:00,
2011-01-11 17:15:00+00:00,
2011-01-11 17:30:00+00:00,
2011-01-11 17:45:00+00:00,
2011-01-11 18:00:00+00:00,
2011-01-11 18:15:00+00:00,
2011-01-11 18:30:00+00:00,
2011-01-11 18:45:00+00:00,
2011-01-11 19:00:00+00:00,
2011-01-11 19:15:00+00:00,
2011-01-11 19:30:00+00:00,
2011-01-11 19:45:00+00:00,
2011-01-11 20:00:00+00:00,
