,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771
2022-01-02 00:01:00,0.0,-9.05,118.3,-5.7296,-9.05,0.0,0.05224,0.0001399999999999,-0.00217,0.0,6.0815,-6.4187,-6.4798,-6.8845,-1.9775
2022-01-02 00:16:00,0.0,14.096,118.08,-5.4834,14.096,0.00087,0.05006,0.00101,-0.0217399999999999,2e-05,7.1863,-6.2204,-6.285,-6.6918,-2.0451
2022-01-02 00:31:00,0.0,-6.1563,118.25,-5.4549,-6.1563,0.0001399999999999,0.0435299999999999,0.00029,-0.00217,0.0,6.4339,-6.1505,-6.2166,-6.6467,-2.1464
2022-01-02 00:46:00,0.0,15.737,118.5,-5.1963,15.737,0.0,0.0478799999999999,0.0001399999999999,0.0,0.0,8.0312,-5.9059,-5.9703,-6.3822,-2.1463
2022-01-02 01:01:00,0.0,-8.47,118.21,-4.9812,-8.47,0.00029,0.04352,0.0,-0.00217,1e-05,6.7995,-5.7022,-5.7607,-6.1311,-1.8083
2022-01-02 01:16:00,0.0,-7.0352,118.3,-4.7677,-7.0352,0.0,0.0348199999999999,-0.0001399999999999,-0.00217,0.0,7.4347,-5.4755,-5.5225,-5.9321,-1.9941
2022-01-02 01:31:00,0.0,-3.2168,118.11,-4.712,-3.2168,0.0001399999999999,0.0369999999999999,0.0001399999999999,0.00217,0.0,7.9847,-5.3714,-5.4098,-5.8279,-2.0109
2022-01-02 01:46:00,0.0,-13.421,118.55,-3.2676,-13.421,0.0,0.04352,-0.00029,0.0043499999999999,0.0,7.6303,-4.4072,-4.3902,-4.8478,-1.7236
2022-01-02 02:01:00,0.0,-1.3188,118.37,-3.386,-1.3188,0.0,0.03264,-0.0001399999999999,0.0065199999999999,0.0,7.937999999999999,-4.1609,-4.1574,-4.534,-1.6221
2022-01-02 02:16:00,0.0,-1.8279,118.45,-3.078,-1.8279,0.0001399999999999,0.03046,-0.0001399999999999,0.0,0.0,8.433199999999998,-3.9174,-3.8961,-4.2539,-1.639
2022-01-02 02:31:00,0.0,0.39334,118.12,-2.3243,0.39334,0.0004299999999999,0.03046,0.00029,-0.0065199999999999,0.0,7.9714,-3.278,-3.2392,-3.6354,-1.6897
2022-01-02 02:46:00,0.0,0.0,118.39,-2.1294,0.0,0.0001399999999999,0.03264,0.00029,-0.0043499999999999,0.0,8.1792,-2.8847,-2.8472,-3.2446,-1.6051
2022-01-02 03:01:00,0.0,-15.433,118.39,-2.3429,-15.433,0.0,0.03481,0.0,0.0,0.0,7.6455,-3.1362,-3.0985,-3.4707,-2.3654
2022-01-02 03:16:00,0.0,-4.8125,117.4,-2.2079,-4.8125,0.00029,0.03046,0.00029,-0.0086899999999999,0.0,8.1925,-3.2442,-3.2081,-3.5673,-2.0275
2022-01-02 03:31:00,0.0,1.2724,117.38,-1.9196,1.2724,0.00072,0.0326299999999999,0.00087,-0.0086899999999999,0.0,9.0706,-2.9057,-2.8652,-3.2304,-1.757
2022-01-02 03:46:00,0.0,2.429,117.9,-1.6196,2.429,0.0,0.02828,-0.00072,0.00217,0.0,8.974999999999998,-2.5325,-2.4712,-2.8196,-1.8077
2022-01-02 04:01:00,0.0,-8.8603,117.66,-1.1633,-8.8603,0.0,0.02611,-0.0001399999999999,-0.00217,0.0,8.7353,-2.2035,-2.1497,-2.4513,-1.757
2022-01-02 04:16:00,0.0,-15.083,117.21,-1.35,-15.083,0.0001399999999999,0.02611,0.0001399999999999,0.0,0.0,8.6696,-1.9976,-1.9454,-2.3098,-1.8413
2022-01-02 04:31:00,0.0,-23.088,117.53,-1.6205,-23.088,0.0,0.04351,-0.00029,0.00217,0.0,8.1814,-2.0016,-1.957,-2.3489,-1.7231
2022-01-02 04:46:00,0.0,-15.546,117.62,-2.0379,-15.546,0.00029,0.0369799999999999,0.0,0.0,0.0,9.0978,-2.2506,-2.2343,-2.5559,-1.6217
2022-01-02 05:01:00,0.0,-10.039,117.3,-1.8432,-10.039,0.0,0.0347999999999999,-0.0001399999999999,-0.00217,0.0,9.144,-2.3432,-2.3234,-2.6586,-1.7062
2022-01-02 05:16:00,0.0,8.2811,116.87,-1.649,8.2811,0.0004299999999999,0.02828,0.0012999999999999,-0.01738,-2e-05,9.7735,-2.296,-2.2826,-2.6301,-1.8243
2022-01-02 05:31:00,0.0,0.13844,117.74,-1.97,0.13844,0.0,0.0261,-0.00058,-0.00434,0.0,9.6949,-2.3295,-2.2967,-2.6799,-1.8243
2022-01-02 05:46:00,0.0,-2.4287,117.25,-1.8681,-2.4287,0.00029,0.03045,-0.0001399999999999,-0.00217,0.0,9.8652,-2.4024,-2.3815,-2.7571,-1.7736
2022-01-02 06:01:00,0.0,-8.9745,117.29,-1.5005,-8.9745,0.0001399999999999,0.0347999999999999,0.0,0.0,0.0,9.9172,-2.1069,-2.0597,-2.467,-1.7228
2022-01-02 06:16:00,0.0,-2.0123,117.45,-1.3403,-2.0123,0.0,0.0369799999999999,0.0,-0.00217,0.0,10.533,-1.9062,-1.8528,-2.2495,-1.6552
2022-01-02 06:31:00,0.0,-6.5688,117.44,-1.5076,-6.5688,-0.0001399999999999,0.10875,0.0001399999999999,0.0,-2e-05,10.312,-1.9186,-1.8652,-2.2808,-1.7565
2022-01-02 06:46:00,0.0,-5.1806,117.21,-1.3135,-5.1806,0.0001399999999999,1.4811,-0.0001399999999999,2.2004,-0.00018,10.239,-1.8312,-1.7686,-2.198,-1.841
2022-01-02 07:01:00,0.0,-16.629,117.0,-1.407,-16.629,-0.00029,21.053,-0.00029,38.601,-0.01702,10.184,-1.8569,-1.8048,-2.2413,-1.2667
2022-01-02 07:16:00,0.0,-17.184,117.07,-1.2655,-17.184,-0.00029,82.327,-0.00029,119.32,-0.0585,10.272,-1.7922,-1.7268,-2.1904,2.4321
2022-01-02 07:31:00,0.0,-20.374,117.08,-0.8099699999999999,-20.374,0.0688,123.11,-0.00029,240.25,8.310399999999998,10.317,-1.4402,-1.3256,-1.8738,145.65
2022-01-02 07:46:00,0.0,-19.079,117.28,-0.37484,-19.079,0.05623,252.87,-0.0001399999999999,272.85,14.178,10.681,-1.0138,-0.67763,-1.3526,274.49
2022-01-02 08:01:00,0.0,12.049,117.08,-0.55146,12.049,0.2166599999999999,198.95,0.4657,68.674,75.012,11.386,-0.6090499999999999,-0.15004,-0.8868599999999999,387.81
2022-01-02 08:16:00,0.0,9.7361,117.18,0.0306799999999999,9.7361,0.2861799999999999,198.84,0.76937,68.895,109.87,11.034,0.06973,0.36502,-0.13871,473.51
2022-01-02 08:31:00,0.0,86.557,117.32,0.70471,86.557,0.40799,183.83,1.2201,69.387,159.67,11.618,0.4767899999999999,5.7761,0.1729799999999999,565.59
2022-01-02 08:46:00,0.0,135.85,117.43,1.375,135.85,0.52098,188.37,1.5521,73.105,211.53,11.576,0.6203699999999999,8.812699999999998,0.6518899999999999,653.89
2022-01-02 09:01:00,0.0,240.63,117.15,1.7344,240.63,0.72704,169.73,2.5319,68.962,297.99,12.667,0.63841,8.860699999999998,0.48353,654.51
2022-01-02 09:16:00,0.0,308.86,117.51,1.9932,308.86,0.91297,164.16,3.7062,68.658,404.31,12.066,0.81384,11.819,0.6345,694.21
2022-01-02 09:31:00,0.0,549.56,117.47,2.5171,549.56,1.4521,184.12,5.629,68.286,651.67,12.799,2.7542,21.896,1.5989,842.5299999999999
2022-01-02 09:46:00,0.0,1226.3,117.5,3.0536,1226.3,3.2475,164.98,7.6498,106.56,1350.9,12.932,1.906,23.423,15.04,860.5
2022-01-02 10:01:00,0.0,1568.3,117.66,3.6308,1568.3,4.2703,169.79,12.453,81.453,1737.8,12.921,14.236,24.677,19.721,888.4199999999998
2022-01-02 10:16:00,0.0,2434.4,117.83,4.0887,2434.4,8.5882,162.72,13.976,88.59,2634.3,13.926,25.647,25.75,19.737,924.93
2022-01-02 10:31:00,0.0,4394.5,117.76,4.6489,4394.5,11.835,181.2,13.255,195.77,4739.0,14.145,32.285,29.777,29.393,980.04
2022-01-02 10:46:00,0.0,4839.5,117.7,5.4179,4839.5,13.651,178.38,13.413,204.47,5177.4,14.854,32.934,29.877,30.513,977.11
2022-01-02 11:01:00,0.0,5171.7,117.45,5.9734,5171.7,14.165,194.42,14.256,197.84,5573.9,14.965,33.572,32.319,32.352,1007.7
2022-01-02 11:16:00,0.0,5192.1,118.18,6.1245,5192.1,14.345,194.0,14.033,201.63,5612.1,14.608,33.617,33.071,32.974,999.68
2022-01-02 11:31:00,0.0,5201.1,118.0,6.5346,5201.1,14.385,193.8,14.262,198.25,5615.0,15.472,34.208,33.288,33.576,1007.7
2022-01-02 11:46:00,0.0,4248.3,118.32,6.9153,4248.3,14.267,192.52,16.251,119.52,4688.8,16.997,36.411,35.697,35.912,1002.9
2022-01-02 12:01:00,0.0,4940.0,117.66,7.4611,4940.0,13.788,191.77,14.036,191.19,5327.4,17.213,41.982,40.336,40.659,997.63
2022-01-02 12:16:00,0.0,4986.2,118.08,6.5111,4986.2,13.789,192.7,13.933,194.62,5368.4,17.017,39.684,37.989,36.956,980.13
2022-01-02 12:31:00,0.0,4790.8,117.82,5.6068,4790.8,13.22,194.26,13.403,195.36,5186.1,17.972,40.583,37.774,36.792,937.94
2022-01-02 12:46:00,0.0,4780.5,118.23,6.1752,4780.5,13.125,193.95,13.37,194.91,5151.2,17.725,41.489,38.918,38.43,939.41
2022-01-02 13:01:00,0.0,4659.4,118.35,7.063,4659.4,12.774,195.0,13.0,197.01,5051.8,17.866,39.069,37.214,36.427,903.32
2022-01-02 13:16:00,0.0,4633.8,118.36,7.7373,4633.8,12.634,195.79,12.521,201.31,4993.7,18.115,37.645,34.758,34.671,874.76
2022-01-02 13:31:00,0.0,4479.6,118.66,8.631399999999998,4479.6,12.218,196.77,11.99,203.17,4839.9,17.897,36.453,33.95,33.648,837.73
2022-01-02 13:46:00,0.0,4343.7,118.13,8.422399999999998,4343.7,11.764,198.55,11.38,205.6,4675.3,18.972,33.236,31.669,30.83,797.0599999999998
2022-01-02 14:01:00,0.0,4056.9,118.39,8.8627,4056.9,11.069,199.09,10.942,202.56,4420.0,18.458,34.939,33.692,32.899,752.5599999999998
2022-01-02 14:16:00,0.0,3889.3,119.06,8.8456,3889.3,10.424,200.6,10.111,209.25,4206.7,18.136,32.917,31.318,30.93,699.89
2022-01-02 14:31:00,0.0,3711.0,118.15,8.4351,3711.0,9.3076,213.86,9.0985,216.0,3955.7,19.643,27.166,25.031,24.764,633.92
2022-01-02 14:46:00,0.0,3336.1,118.46,8.2606,3336.1,8.198,219.88,8.0956,220.34,3586.2,19.037,25.413,24.023,23.78,558.88
2022-01-02 15:01:00,0.0,3231.0,118.05,8.1949,3231.0,7.7401,223.75,7.6228,223.79,3437.7,19.661,23.472,22.316,21.928,526.2
2022-01-02 15:16:00,0.0,2738.9,118.48,8.147,2738.9,6.5394,228.24,6.5406,226.64,2974.6,19.32,21.643,20.61,20.279,446.84
2022-01-02 15:31:00,0.0,2364.4,118.55,8.2237,2364.4,5.566,231.18,5.5046,229.68,2551.0,18.671,20.601,19.843,19.271,383.04
2022-01-02 15:46:00,0.0,1926.0,118.78,7.946799999999999,1926.0,4.4835,234.63,4.3772,235.55,2083.0,18.612,17.041,16.601,15.81,312.64
2022-01-02 16:01:00,0.0,1452.1,118.11,8.064899999999998,1452.1,3.3391,238.0,3.2214,237.45,1559.5,19.546,13.831,13.441,13.027,238.72
2022-01-02 16:16:00,0.0,572.46,118.23,7.6253,572.46,2.201,236.63,2.3972,71.245,691.61,19.087,10.39,10.307,10.234,164.08
2022-01-02 16:31:00,0.0,-18.677,117.79,5.7563,-18.677,0.1825199999999999,199.27,0.21138,61.969,49.568,19.848,3.49,3.6128,3.4719,9.7282
2022-01-02 16:46:00,0.0,-13.067,117.34,4.5375,-13.067,0.05512,211.68,0.0001399999999999,235.8,11.7,20.03,0.8084099999999999,1.2122,0.7715199999999999,2.6133
2022-01-02 17:01:00,0.0,-9.5344,117.06,3.1624,-9.5344,-0.0004299999999999,127.23,-0.00029,184.26,-0.1118,18.882,-0.33955,-0.0784399999999999,-0.3950299999999999,-2.1244
2022-01-02 17:16:00,0.0,-13.668,116.81,3.8568,-13.668,-0.0004299999999999,36.665,0.0004299999999999,50.317,0.00715,18.746,-0.17433,0.20497,-0.2937,-3.0858
2022-01-02 17:31:00,0.0,-3.7636,116.29,3.247,-3.7636,0.00115,2.1561,0.00173,2.1121,0.0061599999999999,19.03,-0.24956,0.14138,-0.5414999999999999,-3.5073
2022-01-02 17:46:00,0.0,-17.225,116.36,1.9018,-17.225,0.00029,0.44077,0.00144,-0.00867,0.00011,17.883,-1.4575,-1.0937,-1.6578,-3.6591
2022-01-02 18:01:00,0.0,-10.044,116.53,3.4964,-10.044,0.0001399999999999,0.27793,0.00087,0.00217,3e-05,18.125,-0.99702,-0.62004,-1.1536,-2.9342
2022-01-02 18:16:00,0.0,-1.5704,116.61,1.3025,-1.5704,0.00072,0.26712,0.00029,-0.00434,0.00019,17.996,-1.3785,-1.2234,-1.7541,-3.1538
2022-01-02 18:31:00,0.0,-1.7551,116.79,0.65885,-1.7551,-0.0001399999999999,0.2692899999999999,-0.00029,0.00434,-5e-05,17.727,-2.1726,-1.9982,-2.6569,-3.4573
2022-01-02 18:46:00,0.0,-3.9952,116.58,1.1559,-3.9952,-0.0001399999999999,0.2540899999999999,0.00058,-0.00651,-5e-05,17.513,-2.3985,-2.0843,-2.6961,-3.1876
2022-01-02 19:01:00,0.0,-17.415,116.78,0.95315,-17.415,0.0,0.2627999999999999,0.00058,0.00217,0.0,16.747,-2.973,-2.5394,-3.2791,-3.5927
2022-01-02 19:16:00,0.0,-20.257,116.75,0.87243,-20.257,0.00029,0.26282,0.00072,-0.00217,8e-05,16.651,-2.653,-2.341,-2.9578,-2.8001
2022-01-02 19:31:00,0.0,-6.0516,116.84,0.31573,-6.0516,0.0001399999999999,0.2715099999999999,-0.0001399999999999,-0.00217,3e-05,16.382,-3.224,-2.8029,-3.6147,-3.1881
2022-01-02 19:46:00,0.0,-29.519,116.8,-0.42196,-29.519,0.0,0.2606499999999999,0.00029,0.00651,0.0,15.436,-3.5918,-3.2344,-3.9236,-3.2893
2022-01-02 20:01:00,0.0,-3.0957,116.94,-0.45909,-3.0957,-0.0001399999999999,0.2758999999999999,0.00058,0.0,-5e-05,16.424,-4.2281,-3.829,-4.507,-3.3402
2022-01-02 20:16:00,0.0,-5.7986,116.95,0.0220899999999999,-5.7986,0.0,0.2780699999999999,0.0004299999999999,-0.00434,-1e-05,16.479,-3.921,-3.5653,-4.4506,-2.9356
2022-01-02 20:31:00,0.0,-7.577499999999999,117.01,-0.8859599999999999,-7.577499999999999,0.0,0.26721,0.0,0.00217,-2e-05,15.88,-4.5209,-4.3158,-4.8095,-3.0368
2022-01-02 20:46:00,0.0,14.231,117.09,-0.2021999999999999,14.231,0.0,0.2780699999999999,-0.00173,0.00434,0.0,15.932,-3.6034,-3.3235,-3.9505,-2.4127
2022-01-02 21:01:00,0.0,-30.337,117.03,0.3148599999999999,-30.337,0.0,0.26073,0.00058,0.0,0.0,14.302,-3.2079,-3.0126,-3.3359,-2.2272
2022-01-02 21:16:00,0.0,1.3401,116.42,-0.4837099999999999,1.3401,0.00029,0.24118,0.00116,-0.0238699999999999,4e-05,15.389,-4.1816,-3.6973,-4.2399,-2.5311
2022-01-02 21:31:00,0.0,-19.617,117.18,-0.1843299999999999,-19.617,0.0,0.2433599999999999,0.00087,0.01085,0.0,14.409,-4.2766,-3.7979,-4.2861,-3.0204
2022-01-02 21:46:00,0.0,-4.6905,117.29,-0.18822,-4.6905,0.0,0.25422,0.00029,0.00217,0.0,14.957,-3.6144,-3.5309,-3.6454,-2.5817
2022-01-02 22:01:00,0.0,-16.567,117.02,1.0074,-16.567,0.0004299999999999,0.2564,0.0,-0.00434,0.00011,13.861,-2.8329,-2.5281,-3.0603,-2.4975
2022-01-02 22:16:00,0.0,-11.091,116.85,2.058,-11.091,0.0,0.28466,0.00101,-0.00651,-1e-05,13.989,-1.367,-1.0043,-1.6974,-2.1432
2022-01-02 22:31:00,0.0,-4.0903,116.99,1.851,-4.0903,0.00029,0.33249,0.00058,-0.00217,8e-05,14.436,-0.73187,-0.5804099999999999,-1.194,-2.0926
2022-01-02 22:46:00,0.0,-12.872,117.29,1.105,-12.872,0.0,0.3368399999999999,0.00029,0.00434,0.0,13.949,-2.3115,-1.9838,-2.5672,-2.2613
2022-01-02 23:01:00,0.0,-6.3783,117.19,1.3026,-6.3783,0.00029,0.30425,0.00029,-0.00868,8e-05,13.915,-2.3235,-1.8483,-2.5354,-2.3288
2022-01-02 23:16:00,0.0,-17.587,117.18,1.5207,-17.587,0.0001399999999999,0.276,0.00101,-0.01085,3e-05,14.221,-2.0329,-1.6394,-2.2513,-2.4132
2022-01-02 23:31:00,0.0,-3.5127,117.66,1.9088,-3.5127,0.0,0.2803399999999999,0.0004299999999999,-0.00434,0.0,13.934,-1.4543,-1.1108,-1.751,-2.6327
2022-01-02 23:46:00,0.0,-27.848,117.91,1.0877,-27.848,0.00058,0.26079,0.00101,0.0,0.0001499999999999,13.884,-2.1525,-1.7668,-2.499,-3.0882
2022-01-03 00:01:00,0.0,-21.423,117.98,0.92433,-21.423,0.0,0.20863,0.0,0.0,0.0,14.041,-2.654,-2.3598,-2.8118,-2.7339
2022-01-03 00:16:00,0.0,-12.063,117.4,-0.1265699999999999,-12.063,0.00029,0.1869,0.00101,-0.00868,3e-05,13.656,-2.9869,-2.7571,-3.2464,-2.9026
2022-01-03 00:31:00,0.0,-5.8006,117.55,-0.91397,-5.8006,0.0001399999999999,0.1890699999999999,0.0004299999999999,-0.00217,2e-05,13.48,-3.9203,-3.53,-4.1606,-3.544
2022-01-03 00:46:00,0.0,-9.7062,117.77,-0.5292299999999999,-9.7062,0.0,0.19559,0.0001399999999999,0.0,0.0,13.611,-3.7149,-3.6205,-3.8384,-2.7847
2022-01-03 01:01:00,0.0,1.479,117.68,-0.09775,1.479,0.00029,0.18038,0.0001399999999999,-0.00651,3e-05,14.022,-4.003,-3.8519,-4.0228,-2.886
2022-01-03 01:16:00,0.0,-10.469,117.72,-2.6719,-10.469,0.0001399999999999,0.17168,0.00116,-0.00217,2e-05,13.507,-5.1883,-5.0991,-5.1002,-3.2235
2022-01-03 01:31:00,0.0,0.97062,117.83,-2.6695,0.97062,0.0001399999999999,0.1825499999999999,0.00029,-0.00434,0.0,13.174,-5.9869,-5.7029,-5.8246,-3.1562
2022-01-03 01:46:00,0.0,4.0905,118.11,-2.4706,4.0905,-0.0001399999999999,0.17169,-0.00087,0.00651,-3e-05,13.238,-5.7337,-5.3165,-5.8424,-2.2279
2022-01-03 02:01:00,0.0,-8.4364,117.96,-2.2964,-8.4364,0.00029,0.1716999999999999,0.00029,0.00434,4e-05,13.159,-6.0074,-5.6191,-6.0806,-2.6668
2022-01-03 02:16:00,0.0,0.3004,117.8,-2.4474,0.3004,0.0,0.1890999999999999,0.0004299999999999,-0.00868,0.0,13.392,-5.9423,-5.7387,-6.0715,-2.5317
2022-01-03 02:31:00,0.0,-11.719,117.86,-2.4427,-11.719,-0.00029,0.17823,0.00029,0.00217,-6e-05,12.911,-6.1471,-5.5024,-5.9677,-2.6163
2022-01-03 02:46:00,0.0,7.0497,118.13,-1.8093,7.0497,-0.00029,0.21953,-0.00116,0.00217,-6e-05,13.415,-5.9344,-5.2622,-6.2138,-2.5995
2022-01-03 03:01:00,0.0,-11.765,117.77,-1.5563,-11.765,0.0001399999999999,0.1804099999999999,0.0004299999999999,0.00217,2e-05,12.582,-5.182,-4.838,-5.4787,-2.1438
2022-01-03 03:16:00,0.0,-18.284,117.23,-2.0512,-18.284,0.0004299999999999,0.1978,0.00087,-0.00651,8e-05,12.715,-4.9763,-4.681,-5.3161,-2.5828
2022-01-03 03:31:00,0.0,-12.945,117.34,-1.3925,-12.945,-0.0001399999999999,0.20215,0.0004299999999999,-0.00434,-3e-05,12.503,-4.9241,-4.6904,-5.0658,-2.3802
2022-01-03 03:46:00,0.0,-25.358,117.47,-1.7071,-25.358,-0.00029,0.20652,0.0001399999999999,0.00217,-6e-05,12.101,-5.382,-4.9773,-5.5665,-2.6841
2022-01-03 04:01:00,0.0,1.849,117.3,0.69638,1.849,0.00058,0.21304,0.00029,-0.00434,0.0001299999999999,12.168,-2.6243,-2.3556,-2.7956,-1.5193
2022-01-03 04:16:00,0.0,0.3004899999999999,117.19,1.1196,0.3004899999999999,-0.00029,0.21087,0.0004299999999999,-0.00217,-8e-05,12.295,-3.2159,-2.7807,-3.2268,-1.3505
2022-01-03 04:31:00,0.0,5.1086,116.92,1.2507,5.1086,0.00058,0.2717399999999999,0.0001399999999999,-0.01303,0.0001499999999999,12.546,-2.6362,-2.1873,-2.8474,-2.4309
2022-01-03 04:46:00,0.0,-4.9235,116.91,0.90375,-4.9235,0.0001399999999999,0.3130299999999999,0.0001399999999999,-0.00217,4e-05,12.578,-2.8363,-2.3842,-2.9095,-2.5322
2022-01-03 05:01:00,0.0,2.3347,116.56,1.8017,2.3347,0.0001399999999999,0.40215,0.0004299999999999,-0.00868,4e-05,12.168,-1.946,-1.4322,-2.0287,-1.5362
2022-01-03 05:16:00,0.0,-11.766,116.5,1.5294,-11.766,0.0,0.5695,0.00029,0.00217,0.0,12.7,-1.8192,-1.3468,-2.1207,-2.0426
2022-01-03 05:31:00,0.0,-30.904,117.31,2.4381,-30.904,0.0,0.7303399999999999,0.00058,0.00434,0.0,12.846,-0.52209,-0.04755,-0.68564,-1.1986
