,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771
2022-01-03 05:46:00,0.0,4.5765,117.34,2.3521,4.5765,0.00029,0.84552,-0.00101,0.00651,0.00024,12.867,-0.12279,0.1625099999999999,-0.4811199999999999,-1.6881
2022-01-03 06:01:00,0.0,-7.6969,116.89,2.551,-7.6969,0.0,0.91724,0.00072,-0.00868,-2e-05,12.448,0.2607499999999999,0.4995299999999999,-0.16205,-1.6543
2022-01-03 06:16:00,0.0,-25.379,117.31,2.7231,-25.379,0.0004299999999999,1.0455,-0.0001399999999999,0.15195,0.0004299999999999,12.962,0.59558,0.7669,0.1819699999999999,-1.6542
2022-01-03 06:31:00,0.0,7.6044,116.82,2.5013,7.6044,0.00029,2.4866,-0.0001399999999999,3.2691,0.00038,12.807,0.48118,0.69635,0.1358099999999999,-1.806
2022-01-03 06:46:00,0.0,-28.037,116.86,2.7097,-28.037,0.0001399999999999,17.53,0.00029,26.437,0.01038,12.928,0.57405,0.83493,0.28813,-1.2827
2022-01-03 07:01:00,0.0,-34.485,117.0,2.7793,-34.485,-0.0001399999999999,86.608,0.0004299999999999,103.0,0.03012,13.417,0.5181299999999999,0.74348,0.2237399999999999,-1.0971
2022-01-03 07:16:00,0.0,-3.3973,117.55,2.9355,-3.3973,0.0561899999999999,247.95,-0.00159,253.85,13.529,13.197,0.8644199999999999,1.1355,0.73597,11.95
2022-01-03 07:31:00,0.0,639.3,117.17,3.0152,639.3,1.8269,227.17,1.5871,216.6,756.09,13.765,3.4709,3.8624,3.5636,159.77
2022-01-03 07:46:00,0.0,276.6,117.17,3.0169,276.6,0.87673,241.5,1.0209,164.28,381.77,14.142,6.9691,7.0158,6.8558,64.069
2022-01-03 08:01:00,0.0,61.472,117.31,2.7386,61.472,0.4669599999999999,213.38,0.5084199999999999,65.298,132.67,12.801,2.2717,2.3895,2.1178,28.996
2022-01-03 08:16:00,0.0,147.16,117.24,3.1596,147.16,0.71092,222.59,0.68305,69.101,205.37,13.26,2.3535,2.6536,2.2715,45.956
2022-01-03 08:31:00,0.0,217.74,117.1,3.5773,217.74,0.98969,237.17,1.0804,67.446,307.55,14.386,3.3285,3.6748,3.2394,66.444
2022-01-03 08:46:00,0.0,319.75,117.21,2.5896,319.75,1.341,235.85,1.4252,69.509,415.37,13.964,3.639,4.0204,3.6586,87.807
2022-01-03 09:01:00,0.0,380.22,117.27,3.7397,380.22,1.5696,237.89,1.6836,68.795,489.22,14.081,4.9615,5.3613,5.0464,104.12
2022-01-03 09:16:00,0.0,420.36,117.49,4.5074,420.36,1.6753,238.94,1.7969,69.182,524.57,14.044,6.1245,6.5848,6.2979,110.28
2022-01-03 09:31:00,0.0,678.09,117.59,4.7783,678.09,2.5773,240.94,2.7903,67.794,810.01,14.335,7.935399999999999,8.617499999999998,8.2811,173.56
2022-01-03 09:46:00,0.0,2190.5,117.66,5.7891,2190.5,5.8584,240.22,6.3384,154.07,2383.1,14.757,14.457,14.93,14.919,398.03
2022-01-03 10:01:00,0.0,3008.6,117.76,6.9019,3008.6,7.1649,226.0,7.1431,225.25,3228.2,13.912,22.961,22.359,22.119,488.38
2022-01-03 10:16:00,0.0,4410.5,117.74,7.9272,4410.5,10.924,214.43,11.126,211.83,4698.5,15.225,30.048,28.666,28.381,775.26
2022-01-03 10:31:00,0.0,4922.0,117.66,9.25,4922.0,12.347,206.86,14.263,187.3,5224.1,16.256,43.658,41.85,40.847,1021.5
2022-01-03 10:46:00,0.0,4183.9,117.86,7.8391,4183.9,10.458,210.88,11.606,195.97,4477.5,16.112,40.441,38.032,38.135,806.9299999999998
2022-01-03 11:01:00,0.0,3664.5,117.79,7.437,3664.5,9.4813,206.36,9.4811,208.05,3928.3,16.431,35.148,32.188,32.562,651.67
2022-01-03 11:16:00,0.0,3594.2,118.17,7.0069,3594.2,9.1271,210.71,9.0592,214.61,3867.2,15.687,30.351,27.465,28.345,615.41
2022-01-03 11:31:00,0.0,3897.6,117.45,8.861399999999998,3897.6,9.6066,215.03,10.177,205.11,4152.1,17.539,34.376,32.414,32.769,687.55
2022-01-03 11:46:00,0.0,4025.4,117.98,10.203,4025.4,10.282,206.04,11.021,195.62,4273.4,18.607,41.88,41.09,39.622,759.44
2022-01-03 12:01:00,0.0,4572.1,118.42,10.818,4572.1,11.58,206.44,12.964,191.72,4874.5,17.199,43.75,43.319,41.119,922.86
2022-01-03 12:16:00,0.0,4360.2,118.15,11.471,4360.2,11.056,206.13,12.604,188.6,4654.2,17.925,45.466,45.13,42.693,887.9099999999999
2022-01-03 12:31:00,0.0,4604.8,118.1,11.151,4604.8,11.402,206.28,14.059,180.92,4894.0,19.444,49.899,48.731,46.588,1006.9
2022-01-03 12:46:00,0.0,4266.3,118.75,12.43,4266.3,10.678,207.4,13.734,181.42,4704.3,18.717,50.628,48.821,47.049,972.7600000000001
2022-01-03 13:01:00,0.0,4267.0,118.33,13.012,4267.0,10.448,207.28,13.322,181.64,4583.9,20.004,50.51,48.693,46.683,940.29
2022-01-03 13:16:00,0.0,4059.6,118.81,11.509,4059.6,10.261,207.07,12.882,174.68,4365.1,19.234,47.979,44.865,44.274,865.7899999999998
2022-01-03 13:31:00,0.0,4177.0,118.63,10.883,4177.0,10.485,207.26,12.293,190.35,4511.8,19.754,44.954,43.16,42.263,859.35
2022-01-03 13:46:00,0.0,3341.2,118.41,13.051,3341.2,9.9552,209.25,13.091,113.82,3564.9,21.093,44.475,43.043,41.645,814.34
2022-01-03 14:01:00,0.0,3125.2,118.77,13.144,3125.2,8.4966,207.27,9.646,167.31,3367.5,20.146,41.159,40.305,38.672,617.33
2022-01-03 14:16:00,0.0,3619.1,118.7,13.446,3619.1,9.353,205.97,9.6114,204.34,3889.9,20.381,37.501,37.028,35.193,663.51
2022-01-03 14:31:00,0.0,3063.7,118.53,13.494,3063.7,7.680799999999999,213.45,7.867,210.28,3293.5,20.907,33.599,33.747,32.01,538.52
2022-01-03 14:46:00,0.0,2402.1,118.5,13.259,2402.1,5.935,219.39,5.8791,219.46,2592.0,21.298,28.561,27.82,26.494,398.46
2022-01-03 15:01:00,0.0,1330.6,118.26,11.199,1330.6,3.2327,229.65,3.2107,224.69,1463.7,21.639,20.28,19.93,19.463,217.66
2022-01-03 15:16:00,0.0,782.1,118.69,11.0,782.1,2.7125,231.61,2.8786,89.524,885.9299999999998,21.362,17.077,16.929,16.524,181.36
2022-01-03 15:31:00,0.0,581.22,118.89,10.382,581.22,2.2223,237.89,2.5309,70.578,707.17,20.809,15.19,15.606,15.416,152.1
2022-01-03 15:46:00,0.0,495.93,118.23,9.4876,495.93,1.9568,231.36,2.1356,70.04,602.28,21.026,13.542,13.986,14.01,130.16
2022-01-03 16:01:00,0.0,1669.7,118.43,11.31,1669.7,4.1305,235.74,4.2837,194.78,1804.1,21.664,17.911,17.938,18.317,296.73
2022-01-03 16:16:00,0.0,1115.5,118.57,10.982,1115.5,2.7267,233.65,2.753,214.9,1227.8,21.269,15.821,15.543,15.389,200.48
2022-01-03 16:31:00,0.0,22.592,117.78,9.5782,22.592,0.37524,202.32,0.41809,67.146,104.06,22.274,8.6425,8.6812,8.4205,21.201
2022-01-03 16:46:00,0.0,3.5076,117.55,7.318399999999999,3.5076,0.0529299999999999,213.39,0.0,234.1,11.295,22.2,4.4741,4.8634,4.3357,2.0393
2022-01-03 17:01:00,0.0,-16.777,116.91,6.4688,-16.777,-0.0001399999999999,131.92,0.00101,170.42,0.14424,20.962,2.8854,3.2121,2.9816,-2.8314
2022-01-03 17:16:00,0.0,-7.1773,116.75,5.7965,-7.1773,0.0001399999999999,18.766,0.00029,27.75,0.01033,21.449,1.9874,2.5429,1.9544,-4.5336
2022-01-03 17:31:00,0.0,-7.5464,117.0,4.7095,-7.5464,0.0001399999999999,1.619,0.0,1.2744,0.00027,21.631,1.0637,1.3681,1.1186,-3.5729
2022-01-03 17:46:00,0.0,3.8079,117.03,3.9277,3.8079,-0.0001399999999999,0.4058399999999999,-0.00029,-0.0064999999999999,-7e-05,21.028,0.6247,0.72581,0.4912699999999999,-3.4218
2022-01-03 18:01:00,0.0,-16.157,116.94,3.0204,-16.157,0.0004299999999999,0.3451199999999999,0.0001399999999999,-0.00217,0.0001399999999999,19.736,-0.4600099999999999,-0.14448,-0.46215,-3.8938
2022-01-03 18:16:00,0.0,-26.683,117.5,3.9318,-26.683,0.0004299999999999,0.3472899999999999,0.00072,0.00217,0.0001499999999999,19.311,-0.20799,0.2954499999999999,-0.2680799999999999,-2.6297
2022-01-03 18:31:00,0.0,-26.825,117.57,3.7615,-26.825,0.0,0.31261,0.0,0.0064999999999999,0.0,19.098,0.59781,0.60794,0.6513299999999999,-2.0231
2022-01-03 18:46:00,0.0,-13.921,117.42,3.2314,-13.921,0.00029,0.33215,0.00087,-0.00434,8e-05,18.574,0.23419,0.47031,0.1908999999999999,-2.883
2022-01-03 19:01:00,0.0,-3.1628,117.3,3.076,-3.1628,0.00029,0.29308,0.00072,-0.01084,8e-05,18.73,-0.41354,0.0587499999999999,-0.70184,-3.2203
2022-01-03 19:16:00,0.0,-7.6887,117.47,5.1827,-7.6887,0.0001399999999999,0.2714099999999999,0.0004299999999999,-0.01301,4e-05,19.032,2.1783,2.2627,1.9161,-1.6356
2022-01-03 19:31:00,0.0,-11.129,117.74,2.5961,-11.129,0.0001399999999999,0.25839,0.0004299999999999,0.0,2e-05,18.014,-0.1722799999999999,0.0196099999999999,-0.27653,-3.7265
2022-01-03 19:46:00,0.0,-16.048,117.87,3.3389,-16.048,0.0,0.2649,0.0004299999999999,0.0,0.0,18.027,-0.3175399999999999,-0.13621,-0.6876999999999999,-2.698
2022-01-03 20:01:00,0.0,-23.552,117.64,2.864,-23.552,-0.0001399999999999,0.2670899999999999,0.00101,-0.00217,-4e-05,18.099,-0.49006,-0.2165199999999999,-0.5901899999999999,-2.8163
2022-01-03 20:16:00,0.0,-30.207,118.05,3.2437,-30.207,0.0,0.26495,0.0,0.0,0.0,17.011,0.12803,0.32355,-0.3065999999999999,-2.2262
2022-01-03 20:31:00,0.0,-4.6418,117.74,3.6962,-4.6418,0.0001399999999999,0.26712,0.00029,-0.00217,3e-05,17.898,-0.10341,0.09199,-0.4461899999999999,-2.9345
2022-01-03 20:46:00,0.0,-23.694,117.59,2.8625,-23.694,0.00058,0.27798,0.00072,0.0,0.00016,16.36,-0.30145,-0.13025,-0.6388599999999999,-3.2044
2022-01-03 21:01:00,0.0,19.538,117.85,3.4659,19.538,-0.00029,0.3279199999999999,-0.00072,0.00651,-0.0001,18.371,0.5413099999999998,0.4692,0.4193,-2.0745
2022-01-03 21:16:00,0.0,-14.32,118.19,2.8461,-14.32,-0.0001399999999999,0.3127499999999999,-0.00058,0.00434,-5e-05,16.952,-0.2504299999999999,-0.0890699999999999,-0.65509,-2.7157
2022-01-03 21:31:00,0.0,-38.504,118.25,1.9945,-38.504,0.0001399999999999,0.36925,0.00072,0.01302,7e-05,15.969,-0.90566,-0.53164,-1.2081,-2.8338
2022-01-03 21:46:00,0.0,-1.9171,118.42,2.9463,-1.9171,0.0004299999999999,0.46916,-0.0004299999999999,0.00434,0.00019,16.86,-0.04175,0.2139699999999999,-0.34025,-1.7037
2022-01-03 22:01:00,0.0,-10.533,118.53,3.0848,-10.533,0.0001399999999999,0.43658,0.0004299999999999,0.0,6e-05,16.168,-0.16298,0.12755,-0.4218399999999999,-2.2772
2022-01-03 22:16:00,0.0,10.717,118.76,2.8291,10.717,0.0,0.49523,-0.00072,0.00434,-3e-05,16.7,0.1825199999999999,0.49674,-0.20644,-2.2604
2022-01-03 22:31:00,0.0,-3.0488,118.61,2.46,-3.0488,0.0001399999999999,0.4822,0.0004299999999999,-0.00217,5e-05,16.377,0.49568,0.57732,0.22008,-1.8388
2022-01-03 22:46:00,0.0,-11.78,118.43,1.5933,-11.78,0.0,0.4822299999999999,0.0001399999999999,0.0,0.0,16.047,-0.54274,-0.3170299999999999,-0.76937,-2.5135
2022-01-03 23:01:00,0.0,-30.541,118.42,3.0408,-30.541,0.00029,0.36496,0.00101,0.00434,0.00011,15.605,-0.0633299999999999,0.10438,-0.0361199999999999,-1.8388
2022-01-03 23:16:00,0.0,-11.967,118.65,3.8527,-11.967,0.0,0.2802399999999999,0.0,0.01085,0.0,16.203,0.4546799999999999,0.8335,0.2974499999999999,-1.8051
2022-01-03 23:31:00,0.0,8.224199999999998,118.19,3.3722,8.224199999999998,0.0004299999999999,0.20638,0.00116,-0.01519,6e-05,16.57,-0.24715,0.06123,-0.45639,-3.1885
2022-01-03 23:46:00,0.0,-1.5709,118.34,3.5872,-1.5709,0.0004299999999999,0.1846599999999999,0.00087,-0.01302,6e-05,16.238,0.37963,0.4966499999999999,0.0761899999999999,-2.7499
2022-01-04 00:01:00,0.0,-4.4124,118.5,3.1633,-4.4124,0.0004299999999999,0.1607599999999999,0.00087,-0.00217,5e-05,15.782,-0.3632699999999999,-0.0160499999999999,-0.66066,-3.4079
2022-01-04 00:16:00,0.0,-19.013,118.6,2.2523,-19.013,0.0001399999999999,0.13252,0.00072,0.00217,0.0,15.698,-0.921,-0.56956,-1.0747,-3.1043
2022-01-04 00:31:00,0.0,-6.9998,118.44,3.6736,-6.9998,0.0,0.16728,0.00058,0.00434,0.0,16.08,-0.3230199999999999,0.17663,-0.5268899999999999,-2.0076
2022-01-04 00:46:00,0.0,-3.2343,117.94,1.3571,-3.2343,-0.00029,0.1716199999999999,0.00029,0.00651,-6e-05,15.818,-2.0598,-1.7487,-2.3144,-3.0537
2022-01-04 01:01:00,0.0,-10.581,117.88,3.6709,-10.581,0.0004299999999999,0.1542399999999999,0.00058,0.0,5e-05,15.607,-0.81434,-0.37968,-1.1341,-2.0752
2022-01-04 01:16:00,0.0,-4.8976,117.64,4.5668,-4.8976,0.00029,0.12817,0.00029,-0.00651,2e-05,16.042,0.5736999999999999,0.52039,0.36264,-2.1596
2022-01-04 01:31:00,0.0,-32.989,117.98,4.3253,-32.989,0.0001399999999999,0.11731,0.00101,0.00651,3e-05,15.095,-0.3259799999999999,0.4302,-0.4856699999999999,-3.7962
2022-01-04 01:46:00,0.0,-1.5478,118.05,4.4946,-1.5478,-0.0001399999999999,0.1781399999999999,0.0,0.00217,-3e-05,16.017,-0.30692,0.11249,-0.20882,-3.0033
2022-01-04 02:01:00,0.0,-16.472,117.99,1.5522,-16.472,0.0,0.13252,0.00029,0.00434,0.0,16.168,-2.4179,-2.0232,-2.3959,-3.9986
2022-01-04 02:16:00,0.0,-3.0494,118.38,1.5537,-3.0494,-0.0001399999999999,0.13904,-0.00116,0.00651,-4e-05,15.869,-2.437,-2.1728,-2.7264,-3.2564
2022-01-04 02:31:00,0.0,-3.2113,117.51,1.8994,-3.2113,0.0,0.1368699999999999,0.00144,-0.0217,-3e-05,15.668,-2.3444,-1.8325,-2.6066,-2.1597
2022-01-04 02:46:00,0.0,-20.979,118.15,1.2379,-20.979,-0.0001399999999999,0.2020599999999999,0.0,0.01519,-3e-05,15.395,-1.9991,-1.5353,-2.2804,-2.0247
2022-01-04 03:01:00,0.0,-3.7894,117.73,1.8798,-3.7894,0.0001399999999999,0.1825199999999999,-0.00058,0.00434,0.0,16.205,-0.92055,-0.88131,-1.2077,-1.9235
2022-01-04 03:16:00,0.0,-0.23111,117.65,2.7237,-0.23111,-0.0001399999999999,0.1325399999999999,0.0001399999999999,0.0,-3e-05,15.216,-0.92522,-0.75761,-1.0897,-2.6491
2022-01-04 03:31:00,0.0,-26.572,117.52,2.5781,-26.572,0.0004299999999999,0.1542699999999999,0.00144,0.00217,7e-05,14.332,-0.78385,-0.51343,-1.2622,-3.1553
2022-01-04 03:46:00,0.0,-5.3143,117.75,2.2669,-5.3143,-0.0001399999999999,0.1542699999999999,-0.0004299999999999,0.00434,-3e-05,15.254,-0.33395,-0.16189,-0.65414,-2.7672
2022-01-04 04:01:00,0.0,-26.248,117.61,2.3192,-26.248,0.00029,0.15644,0.0,0.00434,5e-05,14.66,-0.89573,-0.57349,-1.0056,-3.8809
2022-01-04 04:16:00,0.0,21.096,117.28,3.8771,21.096,0.0001399999999999,0.15644,-0.00058,0.00217,2e-05,15.881,-0.3456799999999999,0.04438,-0.66034,-2.4973
2022-01-04 04:31:00,0.0,-6.9086,116.86,3.4237,-6.9086,0.00029,0.2064199999999999,0.00087,-0.01519,4e-05,15.499,0.7047999999999999,0.84397,0.33645,-2.2274
2022-01-04 04:46:00,0.0,-7.6481,117.02,2.6993,-7.6481,0.00029,0.21728,0.0012999999999999,-0.01085,5e-05,14.807,-1.0409,-0.7333699999999999,-1.4481,-3.8304
2022-01-04 05:01:00,0.0,-12.801,117.09,2.4388,-12.801,0.00029,0.25857,0.0001399999999999,0.00434,5e-05,15.003,-0.6869,-0.4137799999999999,-1.0527,-2.7674
2022-01-04 05:16:00,0.0,2.4492,116.14,4.521,2.4492,0.00058,0.31723,0.00144,-0.0217,0.0001399999999999,15.087,1.2368,1.327,1.1226,-1.3837
2022-01-04 05:31:00,0.0,7.6481,116.78,4.8065,7.6481,0.0001399999999999,0.2955099999999999,-0.00072,0.00434,2e-05,15.845,0.9316,1.3685,0.69215,-2.4131
2022-01-04 05:46:00,0.0,-14.811,116.85,7.3079,-14.811,0.0001399999999999,0.3389599999999999,0.0,0.00217,4e-05,14.812,3.558,3.6832,3.4099,-1.5187
2022-01-04 06:01:00,0.0,-4.7829,117.28,7.9451,-4.7829,0.0,0.33678,0.0001399999999999,-0.00434,-1e-05,14.991,4.5224,4.7457,4.0981,-2.5143
2022-01-04 06:16:00,0.0,-3.0731,117.1,7.8695,-3.0731,0.0,0.33678,0.0,0.0,-2e-05,15.576,4.4298,4.6519,3.976,-2.818
2022-01-04 06:31:00,0.0,4.3901,116.6,6.8837,4.3901,0.0001399999999999,0.8017699999999999,0.00058,-0.01085,0.00011,15.547,4.3168,4.4124,3.9517,-2.9192
2022-01-04 06:46:00,0.0,-11.622,116.67,5.4568,-11.622,0.0,6.4859,0.0004299999999999,9.8559,0.00419,15.06,2.4555,2.5529,2.4958,-3.1723
2022-01-04 07:01:00,0.0,-18.808,116.46,5.4572,-18.808,0.0,41.181,0.00058,56.613,0.03262,16.297,2.4785,2.5818,2.557,-2.5648
2022-01-04 07:16:00,0.0,-6.331,116.0,5.1762,-6.331,0.0,127.47,0.00116,187.04,0.2168299999999999,15.092,2.3306,2.4799,2.1144,-0.55683
2022-01-04 07:31:00,0.0,-17.815,117.36,6.1516,-17.815,0.06065,230.18,0.00072,241.66,14.016,15.185,3.6434,3.7038,3.4589,8.3187
2022-01-04 07:46:00,0.0,62.871,117.73,6.9485,62.871,0.55642,199.23,0.6364199999999999,69.006,154.71,14.444,4.8613,5.0083,4.5005,36.852
2022-01-04 08:01:00,0.0,229.42,117.94,7.3144,229.42,0.96712,232.56,1.0363,70.218,297.69,14.454,5.9774,6.2736,5.7887,68.811
2022-01-04 08:16:00,0.0,1233.3,117.77,7.365199999999998,1233.3,4.5814,225.36,4.699,69.934,1359.7,14.592,9.2524,10.04,9.3256,292.66
2022-01-04 08:31:00,0.0,977.11,118.17,7.1955,977.11,2.3343,238.45,2.2504,238.22,1092.7,15.065,8.8472,8.853099999999998,8.6718,156.45
2022-01-04 08:46:00,0.0,697.88,117.81,7.4055,697.88,2.5614,244.64,2.8722,71.176,830.96,14.514,9.000199999999998,9.6355,9.1311,177.97
2022-01-04 09:01:00,0.0,571.82,117.61,7.4253,571.82,2.0806,251.67,2.3581,68.664,685.62,15.643,8.3755,8.8701,8.3863,153.71
2022-01-04 09:16:00,0.0,4335.5,117.68,8.4211,4335.5,10.173,228.78,10.28,224.19,4631.4,16.148,18.803,18.585,18.154,722.36
2022-01-04 09:31:00,0.0,4933.9,117.62,8.364599999999998,4933.9,12.106,217.12,12.071,217.15,5249.4,16.161,21.424,20.717,20.436,852.39
2022-01-04 09:46:00,0.0,5090.7,117.54,8.441,5090.7,12.969,209.12,12.832,212.05,5433.2,16.501,25.219,24.299,24.529,917.62
2022-01-04 10:01:00,0.0,4410.1,117.82,8.167199999999998,4410.1,11.258,208.93,10.962,216.51,4725.6,16.286,22.46,21.603,21.844,755.1799999999998
2022-01-04 10:16:00,0.0,3938.0,117.54,8.0827,3938.0,9.4742,223.66,9.4178,223.58,4224.7,17.475,19.539,18.62,18.972,653.88
2022-01-04 10:31:00,0.0,5064.5,117.78,8.2661,5064.5,12.199,220.55,12.927,210.61,5411.7,17.248,25.351,24.33,24.211,904.0
2022-01-04 10:46:00,0.0,5457.9,117.68,8.3048,5457.9,13.194,219.84,13.955,210.53,5837.2,18.074,23.728,22.924,22.464,986.59
2022-01-04 11:01:00,0.0,5599.2,117.9,8.2727,5599.2,14.18,209.23,14.528,206.66,5968.8,17.723,25.952,25.339,25.338,1026.4
2022-01-04 11:16:00,0.0,5525.7,118.53,8.3505,5525.7,14.409,204.34,14.631,205.86,5955.9,17.168,27.049,26.412,26.263,1026.2
2022-01-04 11:31:00,0.0,5623.6,118.26,8.2888,5623.6,14.44,207.32,14.615,208.45,6039.7,17.877,25.266,24.311,23.843,1026.7
2022-01-04 11:46:00,0.0,5593.7,118.37,8.2087,5593.7,14.373,206.64,14.495,208.32,5989.3,19.017,26.277,25.588,25.476,1025.2
2022-01-04 12:01:00,0.0,5536.5,118.02,8.2816,5536.5,14.23,205.94,14.367,206.51,5897.1,19.891,27.78,26.59,26.672,1018.6
